time,reference_position,reference_position_filtered,current_position,position_error,reference_velocity,current_velocity,feed_forward_velocity,velocity_error,integral_action,proportional_action,control_torque,
14.5922,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-7.00831e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.5941,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-6.65504e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.5961,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-6.39465e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.5982,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-6.08669e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-5.67683e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6021,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-5.46499e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6041,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-5.26838e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6062,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-4.96496e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6082,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-4.71164e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6101,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-4.41005e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6122,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-4.15848e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6142,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-3.85856e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6162,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-3.60859e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6182,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-3.31023e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6201,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-2.91056e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6222,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-2.76193e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6242,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-2.51533e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6261,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-2.22018e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6281,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-1.82511e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6302,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-1.67795e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6322,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-1.43068e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6342,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-1.13902e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6361,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-7.51914e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6382,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-5.27201e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6402,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-2.17158e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6421,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,-7.2048e-14,0,-0.44488,46.9952,-46.7124,0.214598,
14.6441,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.1134e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6462,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,4.56038e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6481,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,6.94799e-13,0,-0.44488,46.9952,-46.7124,0.214598,
14.6502,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.03203e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6525,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.36262e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6541,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.50629e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6561,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.74296e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6581,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.12253e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6601,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.40457e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6621,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.47912e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6641,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.78092e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6661,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.15379e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6682,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.43446e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6702,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.48102e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6721,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.94567e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6741,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,4.17611e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6761,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,4.36001e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6781,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,4.68084e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6801,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,4.86438e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6821,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,5.18478e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6841,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,5.3678e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6861,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,5.68759e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6882,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,5.86635e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6901,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,6.18605e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6922,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,6.41001e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6941,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,6.65564e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6962,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,6.90311e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.6982,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,7.14874e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7001,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,7.36878e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7022,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,7.63451e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7041,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,7.8553e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7063,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,8.12134e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7082,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,8.3422e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7102,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,8.60813e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7122,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,8.82516e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7142,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,8.9961e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7161,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,9.30436e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7182,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,9.47566e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7202,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,9.78408e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7222,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,9.9518e-12,0,-0.44488,46.9952,-46.7124,0.214598,
14.7247,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.02607e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7263,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.04286e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7282,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.07067e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7301,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.08718e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7321,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.11746e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7342,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.13862e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7361,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.16432e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7381,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.18515e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7402,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.21093e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7422,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.23182e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7442,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.24809e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7461,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.2781e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7482,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.29406e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7502,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.32108e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7522,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.33957e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7542,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.35422e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7562,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.37934e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7582,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.39962e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7603,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.41532e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7622,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.44478e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7642,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.46058e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7662,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.49011e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7682,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.50743e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7702,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.53209e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7722,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.55192e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7742,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.57636e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7762,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.596e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7782,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.62061e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7802,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.64036e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7822,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.65554e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7843,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.68411e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7861,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.69908e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7881,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.72511e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7902,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.73989e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7922,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.76846e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7942,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.78759e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7961,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.81171e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.7981,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.82824e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8002,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.85178e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8022,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.87091e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8042,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.88783e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8063,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.91347e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8083,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.92783e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8102,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.95599e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8122,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.9747e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8143,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,1.99567e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8162,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.01383e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8181,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.03707e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8202,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.0555e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8222,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.06941e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8242,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.09713e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8262,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.11085e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8281,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.13569e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8301,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.14931e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8321,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.17675e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8341,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.19478e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8361,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.2151e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8382,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.23298e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8402,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.25553e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8422,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.2575e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8442,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.2866e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8462,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.3137e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8482,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.32242e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8502,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.35077e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8522,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.36387e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8541,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.37958e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8562,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.40831e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8582,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.4195e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8603,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.43423e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8622,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.45601e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8642,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.48438e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8662,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.49685e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8681,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.52084e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8703,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.53779e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8723,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.55943e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8742,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.57634e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8762,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.58877e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8782,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.61504e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8802,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.62735e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8821,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.6508e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8842,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.65482e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8862,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.67827e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8882,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.69016e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8903,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.71323e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8922,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.72515e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8941,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.75094e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8961,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.76736e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.8984,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.7861e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9001,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.80243e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9021,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.81394e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9042,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.83936e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9062,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.85087e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9081,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.87356e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9101,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.88964e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9121,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.91042e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9143,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.92645e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9162,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.93801e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9183,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.96034e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9202,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.97154e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9221,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,2.99664e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9241,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.01237e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9262,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.02364e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9281,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.04568e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9301,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.05661e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9322,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.08906e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9342,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.08965e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9363,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.11416e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9382,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.12971e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9402,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.1504e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9421,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.16239e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9442,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.17549e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9462,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.19742e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9483,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.20782e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9502,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.22944e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9522,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.24449e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9542,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.26425e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9562,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.26484e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9582,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.28921e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9602,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.3107e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9622,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.32105e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9642,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.34221e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9662,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.35683e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9682,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.37619e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9702,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.39086e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9722,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.39794e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9743,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.42181e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9762,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.43178e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9782,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.45293e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9801,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.46713e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9822,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.48611e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9842,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.50041e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9862,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.50992e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9882,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.52135e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9901,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.54016e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9922,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.55158e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9942,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.57745e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9961,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.58696e-11,0,-0.44488,46.9952,-46.7124,0.214598,
14.9981,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.60766e-11,0,-0.44488,46.9952,-46.7124,0.214598,
15.0002,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.61687e-11,0,-0.44488,46.9952,-46.7124,0.214598,
15.0022,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.63732e-11,0,-0.44488,46.9952,-46.7124,0.214598,
15.0041,0,4.2039e-45,0.0139025,-0.0139025,-0.44488,3.65122e-11,0,-0.44488,46.9952,-46.7124,0.214598,
